,Name,Platform,Year_of_Release,Genre,Publisher,Global_Sales,Critic_Score,User_Score,Rating
14084,RLH: Run Like Hell,XB,2003,Shooter,Avalon Interactive,40000.0,55.0,8.0,M
14088,Obscure,XB,2004,Adventure,MC2 Entertainment,40000.0,66.0,8.4,M
14091,Just Dance 2017,XOne,2016,Misc,Ubisoft,40000.0,75.0,8.0,E10+
14093,Stranger of Sword City,PSV,2015,Role-Playing,Nippon Ichi Software,40000.0,71.0,8.0,T
14098,World of Goo,PC,2008,Puzzle,2D Boy,40000.0,90.0,8.5,E
14106,Secret Files 2: Puritas Cordis,PC,2009,Adventure,Deep Silver,40000.0,64.0,7.1,T
14109,Monster Kingdom: Jewel Summoner,PSP,2006,Role-Playing,Sony Computer Entertainment,40000.0,66.0,6.8,T
14110,Railroad Tycoon 3,PC,2003,Strategy,Gathering of Developers,40000.0,80.0,7.7,E
14121,S.T.A.L.K.E.R.: Clear Sky,PC,2008,Shooter,Deep Silver,40000.0,75.0,7.7,M
14127,Painkiller: Hell Wars,XB,2006,Shooter,DreamCatcher Interactive,40000.0,68.0,7.4,M
14130,FunkMaster Flex's Digital Hitz Factory,PS2,2003,Misc,Jester Interactive,40000.0,71.0,8.9,E
14140,World in Conflict,PC,2007,Strategy,Vivendi Games,40000.0,89.0,8.1,T
14158,Tomb Raider: Anniversary,PC,2007,Action,Eidos Interactive,30000.0,83.0,8.1,T
14161,Infamous: First Light,PS4,2014,Action,Sony Computer Entertainment,30000.0,73.0,7.5,T
14164,Tour de France 2014,PS4,2014,Sports,Focus Home Interactive,30000.0,53.0,5.1,E
14165,RedCard 20-03,XB,2002,Sports,Midway Games,30000.0,67.0,9.0,E
14172,Bounty Hounds,PSP,2006,Action,Namco Bandai Games,30000.0,63.0,6.0,T
14181,TOCA Race Driver 3,XB,2006,Racing,Codemasters,30000.0,84.0,8.0,E10+
14188,Silent Scope,GBA,2002,Shooter,Konami Digital Entertainment,30000.0,70.0,8.0,T
14192,The Cursed Crusade,PC,2011,Action,DTP Entertainment,30000.0,55.0,6.0,M
14193,Hotel Giant 2,PC,2008,Strategy,JoWood Productions,30000.0,58.0,2.5,E
14197,DarkStar One,PC,2006,Simulation,Ubisoft,30000.0,71.0,7.2,T
14206,Hitman: Blood Money,PC,2006,Action,Eidos Interactive,30000.0,82.0,8.8,M
14209,Duke Nukem 3D: 20th Anniversary World Tour,PS4,2016,Shooter,Gearbox Software,30000.0,77.0,6.9,M
14210,Section 8,PC,2009,Shooter,SouthPeak Games,30000.0,72.0,7.0,T
14213,Alpha Protocol,PC,2010,Role-Playing,Sega,30000.0,72.0,7.5,M
14214,Planescape: Torment,PC,1998,Role-Playing,Interplay,30000.0,91.0,9.2,T
14221,Star Wars Jedi Knight: Jedi Academy,PC,2003,Shooter,Activision,30000.0,81.0,8.6,T
14222,Red Faction II,GC,2003,Shooter,THQ,30000.0,79.0,7.3,M
14227,Battle Engine Aquila,PS2,2003,Shooter,Atari,30000.0,73.0,9.0,T
14229,Special Forces: Nemesis Strike,XB,2005,Shooter,Hip Interactive,30000.0,60.0,6.5,M
14230,Women's Volleyball Championship,PS2,2007,Sports,Spike,30000.0,32.0,4.0,E
14233,Crimson Tears,PS2,2004,Role-Playing,Capcom,30000.0,62.0,7.8,T
14234,Battle Assault 3 featuring Gundam Seed,PS2,2004,Action,Namco Bandai Games,30000.0,48.0,8.7,T
14235,WRC: FIA World Rally Championship,PSP,2005,Racing,Sony Computer Entertainment,30000.0,67.0,7.8,E
14242,Rapala Tournament Fishing!,X360,2006,Sports,Activision,30000.0,41.0,8.0,E
14245,Superstars V8 Racing,PS3,2009,Racing,Black Bean Games,30000.0,66.0,4.9,E
14259,JoJo's Bizarre Adventure: Eyes of Heaven,PS4,2015,Fighting,Namco Bandai Games,30000.0,61.0,7.4,T
14272,Supreme Ruler: Cold War,PC,2011,Strategy,Paradox Interactive,30000.0,63.0,6.8,RP
14273,Rise of Nations: Rise of Legends,PC,2006,Strategy,Microsoft Game Studios,30000.0,84.0,8.5,T
14274,The Sum of All Fears,GC,2003,Shooter,Ubisoft,30000.0,36.0,3.4,T
14276,Yumi's Odd Odyssey,3DS,2013,Platform,Agatsuma Entertainment,30000.0,74.0,7.7,E
14282,EverBlue 2,PS2,2002,Adventure,Capcom,30000.0,59.0,7.5,E
14295,Electroplankton,DS,2005,Misc,Nintendo,30000.0,71.0,7.0,E
14308,FIFA World Cup: Germany 2006,GBA,2006,Sports,Electronic Arts,30000.0,57.0,6.9,E
14310,Earthworm Jim 2,GBA,2002,Platform,Vivendi Games,30000.0,45.0,5.7,E
14312,Dungeon Maker: Hunting Ground,PSP,2006,Role-Playing,Global A Entertainment,30000.0,70.0,6.4,E10+
14316,MotoGP,PSP,2006,Racing,Sony Computer Entertainment,30000.0,69.0,7.1,E
14323,Apache: Air Assault,PC,2010,Simulation,Just Flight,30000.0,64.0,7.5,T
14328,Call of Juarez: Bound in Blood,PC,2009,Shooter,Ubisoft,30000.0,78.0,8.0,M
14330,Red Faction: Guerrilla,PC,2009,Shooter,THQ,30000.0,82.0,7.5,M
14341,Deus Ex: Mankind Divided,PC,2016,Role-Playing,Square Enix,30000.0,83.0,6.1,M
14344,Astonishia Story,PSP,2006,Role-Playing,Ubisoft,30000.0,48.0,4.9,E10+
14348,Prince of Persia: The Forgotten Sands,PC,2010,Action,Ubisoft,30000.0,75.0,6.6,T
14367,RACE On,PC,2009,Racing,bitComposer Games,30000.0,73.0,8.2,E
14377,Song of the Deep,PC,2016,Action,Insomniac Games,30000.0,73.0,6.3,E
14385,Tork: Prehistoric Punk,XB,2005,Platform,Microsoft Game Studios,30000.0,62.0,6.2,E
14390,Overlord II,PC,2009,Action,Codemasters,30000.0,79.0,8.1,T
14398,Jikandia: The Timeless Land,PSP,2010,Role-Playing,Idea Factory,30000.0,60.0,7.2,T
14401,Toy Shop,DS,2008,Simulation,Majesco Entertainment,30000.0,31.0,5.4,E
14402,DiRT Rally,PC,2016,Racing,Codemasters,30000.0,86.0,8.7,E
14403,Trials Fusion,PC,2014,Racing,Ubisoft,30000.0,80.0,6.8,E10+
14406,Prison Architect,PS4,2016,Action,Introversion Software,30000.0,80.0,8.0,M
14423,Sorcery Saga: The Curse of the Great Curry God,PSV,2013,Role-Playing,Rising Star Games,30000.0,65.0,7.3,T
14427,Dance Factory,PS2,2006,Action,Codemasters,30000.0,56.0,5.8,E
14436,The Legend of Heroes III: Song of the Ocean,PSP,2006,Role-Playing,Namco Bandai Games,30000.0,58.0,6.1,E10+
14437,Combat Mission: Shock Force,PC,2007,Strategy,Paradox Interactive,30000.0,62.0,3.3,T
14440,F1 2002,GC,2002,Racing,Electronic Arts,30000.0,72.0,7.8,E
14449,Men of War,PC,2009,Strategy,505 Games,30000.0,80.0,8.1,M
14472,Alter Ego,PC,1985,Simulation,Activision,30000.0,59.0,5.8,T
14474,Zero Escape: Virtue's Last Reward,3DS,2012,Adventure,Rising Star Games,30000.0,88.0,8.8,M
14475,Darkstalkers Resurrection,PS3,2013,Fighting,Capcom,30000.0,80.0,7.3,T
14476,Transformers: Devastation,PC,2015,Action,Activision,30000.0,74.0,7.6,T
14480,The Golf Club,XOne,2014,Sports,Unknown,30000.0,64.0,5.4,E
14482,Neverwinter Nights,PC,2002,Role-Playing,Atari,30000.0,91.0,8.2,T
14493,Digimon World 4,XB,2005,Role-Playing,Atari,30000.0,54.0,8.8,E
14494,Guilty Gear XX Accent Core Plus,Wii,2009,Fighting,PQube,30000.0,76.0,7.3,T
14496,Galleon: Islands of Mystery,XB,2004,Action,SCi,30000.0,67.0,7.0,T
14501,Sunny Garcia Surfing,PS2,2001,Sports,Ubisoft,30000.0,61.0,7.9,E
14504,Lock On: Modern Air Combat,PC,2003,Simulation,Ubisoft,30000.0,76.0,7.5,E
14511,Worms: WMD,PS4,2016,Action,Sold Out,30000.0,78.0,7.6,E10+
14518,Rabbids Land,WiiU,2012,Misc,Ubisoft,30000.0,52.0,5.2,E10+
14523,Guild Wars,PC,2005,Role-Playing,NCSoft,30000.0,89.0,8.4,T
14529,Take On Helicopters,PC,2011,Simulation,Unknown,30000.0,70.0,6.7,T
14533,S.L.A.I.: Steel Lancer Arena International,PS2,2005,Simulation,Konami Digital Entertainment,30000.0,66.0,7.8,T
14535,Nacho Libre,DS,2006,Action,Majesco Entertainment,30000.0,56.0,5.8,E10+
14537,Homeworld 2,PC,2003,Strategy,Vivendi Games,30000.0,83.0,8.3,T
14539,Rayman 3: Hoodlum Havoc,PC,2003,Platform,Ubisoft,30000.0,74.0,8.3,E
14543,Graffiti Kingdom,PS2,2004,Role-Playing,505 Games,30000.0,71.0,7.1,E
14551,Klonoa 2: Dream Champ Tournament,GBA,2002,Platform,Namco Bandai Games,30000.0,78.0,9.3,E
14553,N+,PSP,2007,Platform,Atari,30000.0,79.0,7.8,E
14567,Knights of Honor,PC,2004,Strategy,Sunflowers,30000.0,77.0,9.1,E10+
14583,Empire Earth II,PC,2005,Strategy,Vivendi Games,30000.0,79.0,7.1,T
14593,Hot Pixel,PSP,2007,Puzzle,Atari,30000.0,55.0,6.5,T
14596,Valentino Rossi: The Game,XOne,2016,Racing,Namco Bandai Games,30000.0,74.0,8.1,E
14598,Codename: Panzers Cold War,PC,2009,Strategy,Atari,30000.0,67.0,5.8,T
14604,Star Wars: The Force Unleashed II,PC,2010,Action,LucasArts,30000.0,59.0,5.8,T
14610,Atomic Betty,GBA,2005,Puzzle,Atari,30000.0,62.0,7.5,E
14612,Doom,PC,1992,Shooter,id Software,30000.0,85.0,8.2,M
14615,Street Jam Basketball,GBA,2004,Sports,Zoo Digital Publishing,30000.0,35.0,8.0,E
14623,SimCity,PC,1988,Simulation,Maxis,30000.0,64.0,2.2,E10+
14625,Harry Potter and the Half-Blood Prince,PC,2009,Action,Electronic Arts,30000.0,64.0,6.1,E10+
14631,Doom 3 BFG Edition,PC,2012,Shooter,Bethesda Softworks,30000.0,59.0,5.3,M
14634,Popeye: Rush for Spinach,GBA,2005,Platform,Atari,30000.0,48.0,4.2,E
14635,Culdcept,PS2,2002,Strategy,Sega,30000.0,78.0,8.9,T
14647,GTR Evolution,PC,2008,Racing,Atari,30000.0,83.0,8.2,E
14650,Lords of the Fallen,PC,2014,Role-Playing,Square Enix,30000.0,73.0,6.9,M
14651,NBA 08,PSP,2007,Sports,Sony Computer Entertainment,30000.0,75.0,7.5,E
14652,Sins of a Solar Empire,PC,2008,Strategy,Pinnacle,30000.0,87.0,8.2,T
14657,NBA 2K13,PC,2012,Sports,Take-Two Interactive,30000.0,90.0,6.8,E
14658,Resident Evil 4,PC,2007,Action,Ubisoft,30000.0,76.0,7.4,M
14660,007: Quantum of Solace,PC,2008,Action,Activision,30000.0,70.0,6.3,T
14668,Metal Dungeon,XB,2002,Role-Playing,Xicat Interactive,30000.0,44.0,7.2,T
14669,Drome Racers,GC,2003,Racing,Electronic Arts,30000.0,54.0,6.6,E
14675,Gekido Advance: Kintaro's Revenge,GBA,2002,Action,Zoo Digital Publishing,30000.0,70.0,7.0,T
14686,Commander: Conquest of the Americas,PC,2010,Strategy,Paradox Interactive,30000.0,68.0,5.2,T
14688,LEGO Pirates of the Caribbean: The Video Game,PC,2011,Action,Disney Interactive Studios,30000.0,73.0,6.6,E10+
14689,Race Driver 2006,PSP,2006,Racing,Codemasters,30000.0,81.0,8.5,T
14692,Buffy the Vampire Slayer: Wrath of the Darkhul King,GBA,2003,Action,THQ,30000.0,44.0,8.6,T
14697,Mighty No. 9,WiiU,2016,Platform,Deep Silver,30000.0,48.0,4.6,E10+
14709,Superdimension Neptune vs Sega Hard Girls,PSV,2016,Role-Playing,Idea Factory International,30000.0,73.0,8.4,T
14710,The Talos Principle,PS4,2015,Puzzle,Devolver Digital,30000.0,88.0,8.4,E10+
14713,Spectral Souls: Resurrection of the Ethereal Empires,PSP,2005,Role-Playing,Idea Factory,30000.0,47.0,8.2,T
14714,Syberia II,XB,2004,Adventure,Ubisoft,30000.0,71.0,8.7,T
14716,Braid,PC,2009,Platform,Number None,30000.0,90.0,8.6,E10+
14720,Syberia,PC,2002,Action,Microids,30000.0,82.0,8.5,T
14725,Turn It Around,DS,2006,Action,505 Games,30000.0,39.0,4.5,E
14727,Jack Keane,PC,2008,Adventure,Kalypso Media,30000.0,69.0,7.0,T
14729,Monsters vs. Aliens,PC,2009,Action,Activision,30000.0,63.0,6.2,E10+
14739,Ride,PC,2015,Racing,Milestone S.r.l.,30000.0,68.0,4.8,E
14759,LEGO Harry Potter: Years 1-4,PC,2010,Action,Warner Bros. Interactive Entertainment,30000.0,79.0,7.9,E10+
14774,MechAssault: Phantom War,DS,2006,Simulation,Majesco Entertainment,30000.0,66.0,4.5,T
14777,The Last Guy,PS3,2009,Action,Sony Computer Entertainment,30000.0,77.0,6.9,E10+
14787,Max Payne,GBA,2003,Shooter,Take-Two Interactive,30000.0,78.0,7.8,M
14798,Star Trek: Tactical Assault,PSP,2006,Strategy,Ubisoft,30000.0,64.0,7.9,E
14799,Cossacks: European Wars,PC,2001,Strategy,Strategy First,30000.0,74.0,8.6,T
14801,MX vs. ATV Supercross,PS3,2014,Racing,Nordic Games,30000.0,58.0,3.5,E
14805,NBA 2K7,XB,2006,Sports,Take-Two Interactive,30000.0,83.0,8.6,E
14813,XBLAZE Code: Embryo,PSV,2013,Adventure,Arc System Works,30000.0,43.0,7.4,M
14824,Warhammer: Mark of Chaos,PC,2006,Strategy,Deep Silver,30000.0,73.0,7.4,M
14828,Warship Gunner 2,PS2,2006,Simulation,Tecmo Koei,30000.0,62.0,8.5,T
14830,Gotcha Force,GC,2003,Shooter,Capcom,30000.0,56.0,8.2,E
14831,Driver: Parallel Lines,Wii,2007,Racing,Ubisoft,30000.0,59.0,6.0,M
14832,Battlefield Vietnam,PC,2004,Shooter,Electronic Arts,30000.0,84.0,7.5,T
14838,Dead Rising 2,PS4,2016,Action,Capcom,30000.0,82.0,6.6,M
14840,Age of Conan: Rise of the Godslayer,PC,2010,Role-Playing,Funcom,30000.0,83.0,8.4,M
14848,Buffy the Vampire Slayer: Chaos Bleeds,GC,2003,Action,Vivendi Games,30000.0,75.0,9.0,T
14852,Jet Grind Radio,GBA,2003,Action,Sega,30000.0,74.0,9.3,E
14857,Max Payne 2: The Fall of Max Payne,PC,2003,Shooter,Take-Two Interactive,30000.0,86.0,9.0,M
14858,Magicka,PC,2011,Role-Playing,Paradox Interactive,30000.0,74.0,7.6,T
14860,Baldur's Gate: Dark Alliance,GBA,2004,Role-Playing,"Destination Software, Inc",30000.0,76.0,6.5,T
14867,NHL 07,XB,2006,Sports,Electronic Arts,30000.0,75.0,7.7,E10+
14872,The Technomancer,XOne,2016,Role-Playing,Focus Home Interactive,30000.0,68.0,7.4,M
14877,Guild Wars: Nightfall,PC,2006,Role-Playing,NCSoft,30000.0,84.0,8.7,T
14883,Medal of Honor: Vanguard,PS2,2007,Shooter,Electronic Arts,30000.0,63.0,6.1,T
14889,Super Monkey Ball Adventure,PS2,2006,Platform,Sega,30000.0,53.0,6.7,E
14891,Madden NFL 07,GBA,2006,Sports,Electronic Arts,30000.0,68.0,9.3,E
14895,MySims,PC,2008,Simulation,Electronic Arts,30000.0,70.0,6.4,E
14896,The Sims 2: Bon Voyage,PC,2007,Simulation,Electronic Arts,30000.0,74.0,7.3,T
14897,AniMates!,DS,2007,Simulation,Lexicon Entertainment,30000.0,33.0,2.5,E
14900,Star Wars The Clone Wars: Republic Heroes,PC,2009,Action,LucasArts,30000.0,46.0,4.7,T
14901,The Peanuts Movie: Snoopy's Grand Adventure,PS4,2015,Action,Activision,30000.0,59.0,6.6,E
14904,Aegis of Earth: Protonovus Assault,PS4,2016,Action,PQube,30000.0,57.0,7.8,T
14906,Bully: Scholarship Edition,PC,2008,Action,Take-Two Interactive,30000.0,72.0,7.5,T
14910,Justice League Heroes: The Flash,GBA,2006,Action,Eidos Interactive,30000.0,72.0,7.4,E10+
14916,Metal Saga,PS2,2005,Role-Playing,Success,30000.0,62.0,7.3,T
14917,Divinity II: Flames of Vengeance,PC,2010,Role-Playing,DTP Entertainment,30000.0,72.0,8.3,M
14919,Battlefield 2142,PC,2006,Shooter,Electronic Arts,30000.0,80.0,6.8,T
14923,Air Conflicts: Secret Wars,PC,2011,Simulation,bitComposer Games,30000.0,65.0,6.4,T
14930,Lost Planet 2,PC,2010,Shooter,Capcom,30000.0,63.0,6.3,T
14932,X3: Terran Conflict,PC,2008,Simulation,Deep Silver,30000.0,73.0,7.9,T
14942,Agatha Christie's The ABC Murders,PS4,2016,Adventure,Microids,30000.0,67.0,6.2,T
14953,Judge Dredd: Dredd Vs Death,PS2,2003,Shooter,BAM! Entertainment,30000.0,52.0,5.3,M
14956,SWAT 4,PC,2005,Shooter,Vivendi Games,30000.0,85.0,8.6,M
14960,Battlefield 1942,PC,2002,Shooter,Electronic Arts,30000.0,89.0,8.6,T
14973,Napoleon Dynamite: The Game,DS,2007,Puzzle,Crave Entertainment,30000.0,45.0,7.3,E10+
14982,Legend of Kay Anniversary,PS4,2015,Action,Nordic Games,30000.0,62.0,6.4,E10+
14986,Dungeon Siege II,PC,2005,Role-Playing,Microsoft Game Studios,30000.0,80.0,7.9,M
14989,Battlestations: Pacific,PC,2009,Strategy,Eidos Interactive,30000.0,74.0,8.4,T
15000,ZooCube,GC,2002,Puzzle,Acclaim Entertainment,20000.0,67.0,6.1,E
15001,GRID Autosport,PC,2014,Racing,Codemasters,20000.0,78.0,6.2,E
15019,The Lord of the Rings: Conquest,PC,2009,Action,Electronic Arts,20000.0,57.0,6.7,T
15022,Stake: Fortune Fighters,XB,2003,Fighting,Metro 3D,20000.0,26.0,3.7,T
15025,Serious Sam Advance,GBA,2004,Shooter,Global Star,20000.0,51.0,7.2,M
15039,Cold War,XB,2005,Shooter,DreamCatcher Interactive,20000.0,60.0,8.0,T
15041,Steel Battalion: Line of Contact,XB,2004,Simulation,Capcom,20000.0,70.0,8.0,T
15044,NBA Starting Five,XB,2002,Sports,Konami Digital Entertainment,20000.0,48.0,5.5,E
15046,Spy Hunter: Nowhere To Run,PS2,2006,Racing,Midway Games,20000.0,51.0,6.0,T
15048,Final Fantasy XIV: Heavensward,PC,2015,Action,Square Enix,20000.0,86.0,7.7,T
15049,Omega Quintet,PS4,2014,Role-Playing,Compile Heart,20000.0,58.0,7.1,T
15056,"Ed, Edd n Eddy: The Mis-Edventures",XB,2005,Platform,Midway Games,20000.0,56.0,7.7,E
15060,Viva Pinata,PC,2007,Simulation,Microsoft Game Studios,20000.0,78.0,7.8,E
15063,Neverwinter Nights 2,PC,2006,Role-Playing,Atari,20000.0,82.0,6.5,T
15067,Star Wars: Empire at War - Forces of Corruption,PC,2006,Strategy,LucasArts,20000.0,75.0,8.6,T
15068,Jurassic Park: Operation Genesis,PC,2003,Simulation,Vivendi Games,20000.0,72.0,8.7,T
15069,Warhammer Online: Age of Reckoning,PC,2008,Role-Playing,GOA,20000.0,86.0,7.9,T
15071,Total Overdose: A Gunslinger's Tale in Mexico,XB,2005,Shooter,Eidos Interactive,20000.0,71.0,9.2,M
15073,AMF Xtreme Bowling,PS2,2006,Sports,Mastertronic,20000.0,30.0,4.2,E
15075,Worms,PS3,2009,Strategy,Sony Computer Entertainment,20000.0,76.0,6.9,E10+
15076,Capcom Digital Collection,X360,2012,Action,Capcom,20000.0,65.0,5.3,T
15080,The Settlers: Rise of an Empire,PC,2007,Strategy,Ubisoft,20000.0,66.0,7.7,E10+
15084,Tank Beat,DS,2006,Strategy,Midas Interactive Entertainment,20000.0,40.0,5.4,E10+
15094,ParaWorld,PC,2006,Strategy,Deep Silver,20000.0,71.0,8.3,T
15112,Rengoku II:  The Stairway To H.E.A.V.E.N.,PSP,2006,Action,Konami Digital Entertainment,20000.0,51.0,7.6,T
15117,Here They Lie,PS4,2016,Adventure,Sony Computer Entertainment,20000.0,62.0,6.5,M
15118,George of the Jungle and the Search for the Secret,Wii,2008,Platform,Ignition Entertainment,20000.0,35.0,4.0,E
15133,Inkheart,DS,2009,Adventure,DreamCatcher Interactive,20000.0,39.0,2.2,E
15142,Demigod,PC,2009,Strategy,Atari,20000.0,76.0,7.9,T
15151,Mage Knight: Destiny's Soldier,DS,2006,Strategy,Namco Bandai Games,20000.0,59.0,7.1,E10+
15156,Stronghold Crusader Extreme,PC,2008,Strategy,Gamecock,20000.0,45.0,6.8,T
15158,DemiKids: Light Version,GBA,2002,Role-Playing,Atlus,20000.0,62.0,8.3,E
15160,Cities XL 2011,PC,2010,Simulation,Focus Home Interactive,20000.0,70.0,5.7,E
15165,Line Rider 2: Unbound,Wii,2008,Puzzle,Deep Silver,20000.0,62.0,6.4,E
15169,SimCity Societies,PC,2007,Simulation,Electronic Arts,20000.0,63.0,4.3,E10+
15172,Star Trek Online,PC,2010,Role-Playing,Atari,20000.0,66.0,6.2,T
15177,Anima - Gate of Memories,PS4,2016,Action,Avanquest,20000.0,52.0,7.9,T
15179,Tom Clancy's Rainbow Six: Vegas 2,PC,2008,Shooter,Ubisoft,20000.0,78.0,7.3,M
15182,Tropico 4: Modern Times,PC,2012,Strategy,Kalypso Media,20000.0,78.0,8.0,T
15184,ScrapLand,XB,2005,Action,Deep Silver,20000.0,73.0,7.4,T
15190,Brothers in Arms: Hell's Highway,PC,2008,Shooter,Ubisoft,20000.0,79.0,7.9,M
15194,DiRT,PC,2007,Racing,Codemasters,20000.0,84.0,7.3,E
15196,IL-2 Sturmovik: Forgotten Battles,PC,2003,Simulation,Ubisoft,20000.0,86.0,8.6,T
15200,Psycho-Pass: Mandatory Happiness,PSV,2016,Adventure,Nippon Ichi Software,20000.0,64.0,7.3,T
15202,Ceville,PC,2009,Action,Kalypso Media,20000.0,73.0,8.2,E
15203,Brandish: The Dark Revenant,PSP,2009,Role-Playing,Falcom Corporation,20000.0,78.0,8.3,T
15206,Summon Night: Swordcraft Story,GBA,2003,Role-Playing,Banpresto,20000.0,77.0,8.1,E10+
15208,Falcon 4.0: Allied Force,PC,2005,Simulation,Graphsim Entertainment,20000.0,90.0,8.6,T
15210,Pro Fishing Challenge,XB,2004,Sports,Atlus,20000.0,62.0,9.1,E
15213,Phoenix Wright: Ace Attorney Trilogy,3DS,2014,Adventure,Capcom,20000.0,81.0,9.0,T
15223,Rule of Rose,PS2,2006,Action,505 Games,20000.0,59.0,8.6,M
15224,RedCard 20-03,GC,2002,Sports,Midway Games,20000.0,71.0,7.4,E
15230,Pac-Man World Rally,PS2,2006,Racing,Namco Bandai Games,20000.0,54.0,7.4,E
15232,GT Legends,PC,2005,Racing,Atari,20000.0,84.0,8.6,E
15237,Street Fighter X Tekken,PC,2012,Fighting,Capcom,20000.0,79.0,6.4,T
15238,Kung Fu Panda,PC,2008,Action,Activision,20000.0,71.0,7.8,E10+
15241,Frontlines: Fuel of War,PC,2008,Shooter,THQ,20000.0,73.0,6.9,T
15246,Tom Clancy's EndWar,PC,2009,Strategy,Ubisoft,20000.0,68.0,6.7,T
15254,Zathura,XB,2005,Adventure,Take-Two Interactive,20000.0,48.0,5.5,E10+
15258,Plants vs. Zombies: Garden Warfare,PC,2014,Shooter,Electronic Arts,20000.0,78.0,7.8,E10+
15261,Eureka Seven Vol. 2: The New Vision,PS2,2006,Shooter,Namco Bandai Games,20000.0,40.0,7.0,T
15267,Test Drive Unlimited,PC,2007,Racing,Atari,20000.0,79.0,8.1,T
15270,Grey's Anatomy: The Video Game,PC,2009,Adventure,Ubisoft,20000.0,36.0,3.9,T
15273,F1 Race Stars,PC,2012,Racing,Codemasters,20000.0,62.0,5.4,E
15278,Serious Sam: Next Encounter,GC,2004,Shooter,Global Star,20000.0,69.0,8.4,M
15282,Knight's Apprentice: Memorick's Adventures,XB,2004,Action,Microids,20000.0,53.0,4.5,T
15285,Freedom Wings,DS,2006,Simulation,Natsume,20000.0,46.0,7.7,E10+
15293,Left 4 Dead,PC,2008,Shooter,Electronic Arts,20000.0,89.0,9.2,M
15303,Iron Phoenix,XB,2005,Fighting,Sega,20000.0,58.0,6.5,T
15304,Kuon,PS2,2004,Adventure,Indie Games,20000.0,57.0,7.7,M
15321,Fuel,PC,2009,Racing,Codemasters,20000.0,67.0,6.7,E
15324,Dungeon Defenders,PC,2011,Role-Playing,Unknown,20000.0,81.0,7.3,E10+
15327,Group S Challenge,XB,2003,Racing,Capcom,20000.0,57.0,6.0,E
15345,Balls of Fury,Wii,2007,Sports,Zoo Digital Publishing,20000.0,19.0,2.8,E10+
15346,Indigo Prophecy,PC,2005,Adventure,Atari,20000.0,85.0,8.3,M
15347,Overlord,PC,2007,Strategy,Codemasters,20000.0,81.0,8.1,T
15349,The Lord of the Rings: The Battle for Middle-Earth II,PC,2006,Strategy,Electronic Arts,20000.0,84.0,7.5,T
15355,FIFA Soccer 09,PC,2008,Sports,Electronic Arts,20000.0,77.0,6.8,E
15356,Quake 4,PC,2005,Shooter,Activision,20000.0,81.0,7.6,M
15357,XGRA: Extreme G Racing Association,GC,2003,Racing,Acclaim Entertainment,20000.0,69.0,7.0,T
15359,Max Payne,PC,2001,Shooter,Take-Two Interactive,20000.0,89.0,9.1,M
15361,Touhou Genso Rondo: Bullet Ballet,PS4,2016,Shooter,Nippon Ichi Software,20000.0,55.0,4.7,E10+
15369,SBK: Snowboard Kids,DS,2005,Sports,Rising Star Games,20000.0,63.0,6.5,E
15377,Homeworld,PC,1998,Strategy,Vivendi Games,20000.0,93.0,9.0,E
15379,Sniper Elite V2,WiiU,2013,Shooter,505 Games,20000.0,58.0,5.8,M
15386,Order of War,PC,2009,Strategy,Square Enix,20000.0,69.0,7.3,T
15387,The Fast and the Furious,PSP,2007,Racing,Deep Silver,20000.0,58.0,5.3,T
15393,Maximum Capacity: Hotel Giant,PC,2002,Strategy,JoWood Productions,20000.0,59.0,7.7,T
15401,Legend: Hand of God,PC,2007,Role-Playing,DTP Entertainment,20000.0,57.0,5.8,M
15408,Sacred 3,PC,2014,Role-Playing,Deep Silver,20000.0,57.0,1.4,M
15409,Pro Evolution Soccer 2017,PC,2016,Sports,Konami Digital Entertainment,20000.0,69.0,3.7,E
15413,SAW,PC,2009,Action,Konami Digital Entertainment,20000.0,55.0,6.0,M
15418,The Awakened Fate Ultimatum,PS3,2014,Role-Playing,Nippon Ichi Software,20000.0,65.0,7.3,T
15419,Spider-Man 3,PC,2007,Platform,Activision,20000.0,62.0,7.1,T
15420,Xblaze: Lost Memories,PS3,2015,Adventure,Arc System Works,20000.0,63.0,6.2,M
15441,Spider-Man: Web of Shadows,PC,2008,Action,Activision,20000.0,52.0,7.8,T
15444,Headhunter: Redemption,XB,2004,Action,Sega,20000.0,59.0,6.8,M
15453,Chicago Enforcer,XB,2005,Shooter,Kemco,20000.0,33.0,2.8,M
15455,The Lord of the Rings Online: Mines of Moria,PC,2008,Role-Playing,Codemasters Online,20000.0,85.0,8.2,T
15458,Carmageddon: Max Damage,XOne,2016,Action,Stainless Games,20000.0,52.0,7.1,M
15459,Stormrise,PC,2009,Strategy,Sega,20000.0,42.0,4.9,M
15473,Painkiller,PC,2004,Shooter,DreamCatcher Interactive,20000.0,81.0,8.1,M
15474,Ruff Trigger: The Vanocore Conspiracy,PS2,2006,Platform,Natsume,20000.0,57.0,7.0,E10+
15485,RollerCoaster Tycoon World,PC,2016,Simulation,Atari,20000.0,43.0,2.4,E
15487,XGRA: Extreme G Racing Association,XB,2003,Racing,Acclaim Entertainment,20000.0,66.0,6.8,T
15489,Darksiders: Warmastered Edition,PS4,2016,Action,Nordic Games,20000.0,79.0,8.5,M
15498,Lara Croft and the Temple of Osiris,PC,2014,Action,Square Enix,20000.0,73.0,5.4,T
15501,Motocross Mania 3,XB,2005,Racing,Take-Two Interactive,20000.0,38.0,3.6,T
